standardcode,partnumber,customercode,customername,targetdate,status,2023-customer-sales,2024-customer-sales,number-of-customer-target,number-of-part-number-target,sales-after-target,total-sales-after-first-target
LVFF695ADCZECH,LVFF695,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,4,0,
LVFF707ADCZECH,LVFF707,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFF708ADCZECH,LVFF708,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,5,1,1,5,
LVFF718ADCZECH,LVFF718,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
LVFF725ADCZECH,LVFF725,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFF726ADCZECH,LVFF726,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFF729ADCZECH,LVFF729,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF731ADCZECH,LVFF731,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF743ADCZECH,LVFF743,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF745ADCZECH,LVFF745,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF756ADCZECH,LVFF756,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFF768ADCZECH,LVFF768,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF786ADCZECH,LVFF786,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF787ADCZECH,LVFF787,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF793ADCZECH,LVFF793,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF805ADCZECH,LVFF805,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFF817ADCZECH,LVFF817,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFF820ADCZECH,LVFF820,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF824ADCZECH,LVFF824,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF846ADCZECH,LVFF846,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFF847ADCZECH,LVFF847,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFL746ADCZECH,LVFL746,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFL756ADCZECH,LVFL756,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFL760ADCZECH,LVFL760,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFL768ADCZECH,LVFL768,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFL779ADCZECH,LVFL779,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFL826ADCZECH,LVFL826,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFL845ADCZECH,LVFL845,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVFL856ADCZECH,LVFL856,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
LVFL859ADCZECH,LVFL859,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,4,0,
LVFL870ADCZECH,LVFL870,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,30,1,1,0,
LVXL1113ADCZECH,LVXL1113,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1132ADCZECH,LVXL1132,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1149ADCZECH,LVXL1149,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1155ADCZECH,LVXL1155,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
LVXL1253ADCZECH,LVXL1253,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1375ADCZECH,LVXL1375,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1409ADCZECH,LVXL1409,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1424ADCZECH,LVXL1424,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
LVXL157ADCZECH,LVXL157,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1624ADCZECH,LVXL1624,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,4,0,
LVXL1625ADCZECH,LVXL1625,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,5,0,
LVXL1635ADCZECH,LVXL1635,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1774ADCZECH,LVXL1774,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1843ADCZECH,LVXL1843,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1864ADCZECH,LVXL1864,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL193ADCZECH,LVXL193,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL1943ADCZECH,LVXL1943,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL2017ADCZECH,LVXL2017,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL553ADCZECH,LVXL553,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL616ADCZECH,LVXL616,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL705ADCZECH,LVXL705,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL781ADCZECH,LVXL781,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
LVXL840ADCZECH,LVXL840,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF103ADCZECH,VCF103,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF108ADCZECH,VCF108,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF129ADCZECH,VCF129,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VCF142ADCZECH,VCF142,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,20,1,2,0,
VCF147ADCZECH,VCF147,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VCF152ADCZECH,VCF152,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VCF154ADCZECH,VCF154,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF162ADCZECH,VCF162,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF167ADCZECH,VCF167,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF179ADCZECH,VCF179,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF182ADCZECH,VCF182,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF188ADCZECH,VCF188,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF189ADCZECH,VCF189,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF202ADCZECH,VCF202,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF221ADCZECH,VCF221,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF224ADCZECH,VCF224,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF228ADCZECH,VCF228,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF230ADCZECH,VCF230,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF239ADCZECH,VCF239,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VCF244ADCZECH,VCF244,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VCF325ADCZECH,VCF325,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF329ADCZECH,VCF329,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF342ADCZECH,VCF342,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VCF345ADCZECH,VCF345,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF347ADCZECH,VCF347,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF358ADCZECH,VCF358,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF382ADCZECH,VCF382,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF392ADCZECH,VCF392,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VCF394ADCZECH,VCF394,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VCF407ADCZECH,VCF407,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1001ADCZECH,VFA1001,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1018ADCZECH,VFA1018,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,10,1,2,10,
VFA1024ADCZECH,VFA1024,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1031ADCZECH,VFA1031,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1036ADCZECH,VFA1036,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1041ADCZECH,VFA1041,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1042ADCZECH,VFA1042,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1050ADCZECH,VFA1050,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1053ADCZECH,VFA1053,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1059ADCZECH,VFA1059,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1072ADCZECH,VFA1072,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA1092ADCZECH,VFA1092,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1095ADCZECH,VFA1095,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1097ADCZECH,VFA1097,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1108ADCZECH,VFA1108,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1110ADCZECH,VFA1110,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1132ADCZECH,VFA1132,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1133ADCZECH,VFA1133,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1146ADCZECH,VFA1146,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1153ADCZECH,VFA1153,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA1156ADCZECH,VFA1156,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1164ADCZECH,VFA1164,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA1172ADCZECH,VFA1172,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA1175ADCZECH,VFA1175,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA1179ADCZECH,VFA1179,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1186ADCZECH,VFA1186,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA12ADCZECH,VFA12,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1201ADCZECH,VFA1201,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1207ADCZECH,VFA1207,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1219ADCZECH,VFA1219,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA1223ADCZECH,VFA1223,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1225ADCZECH,VFA1225,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1227ADCZECH,VFA1227,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,26,1,3,5,
VFA1229ADCZECH,VFA1229,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA1233ADCZECH,VFA1233,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA134ADCZECH,VFA134,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA22ADCZECH,VFA22,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA284ADCZECH,VFA284,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA303ADCZECH,VFA303,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA321ADCZECH,VFA321,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA375ADCZECH,VFA375,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA498ADCZECH,VFA498,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA502ADCZECH,VFA502,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA524ADCZECH,VFA524,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA556ADCZECH,VFA556,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA56ADCZECH,VFA56,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,162,1,2,15,
VFA57ADCZECH,VFA57,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA61ADCZECH,VFA61,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA613ADCZECH,VFA613,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA616ADCZECH,VFA616,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFA650ADCZECH,VFA650,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA651ADCZECH,VFA651,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA68ADCZECH,VFA68,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFA686ADCZECH,VFA686,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA72ADCZECH,VFA72,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA724ADCZECH,VFA724,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA732ADCZECH,VFA732,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA745ADCZECH,VFA745,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA761ADCZECH,VFA761,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA762ADCZECH,VFA762,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA795ADCZECH,VFA795,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA807ADCZECH,VFA807,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA835ADCZECH,VFA835,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA87ADCZECH,VFA87,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA889ADCZECH,VFA889,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA893ADCZECH,VFA893,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA913ADCZECH,VFA913,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA923ADCZECH,VFA923,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA960ADCZECH,VFA960,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFA97ADCZECH,VFA97,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFA977ADCZECH,VFA977,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF104ADCZECH,VFF104,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF113ADCZECH,VFF113,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFF121ADCZECH,VFF121,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFF133ADCZECH,VFF133,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF165ADCZECH,VFF165,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFF179ADCZECH,VFF179,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF180ADCZECH,VFF180,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF189ADCZECH,VFF189,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFF252ADCZECH,VFF252,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF258ADCZECH,VFF258,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFF339ADCZECH,VFF339,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF344ADCZECH,VFF344,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF358ADCZECH,VFF358,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF378ADCZECH,VFF378,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFF408ADCZECH,VFF408,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFF424ADCZECH,VFF424,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF434ADCZECH,VFF434,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF436ADCZECH,VFF436,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF454ADCZECH,VFF454,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF456ADCZECH,VFF456,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF459ADCZECH,VFF459,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF486ADCZECH,VFF486,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF488ADCZECH,VFF488,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF492ADCZECH,VFF492,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF496ADCZECH,VFF496,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF498ADCZECH,VFF498,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFF505ADCZECH,VFF505,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFF508ADCZECH,VFF508,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF514ADCZECH,VFF514,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF516ADCZECH,VFF516,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFF518ADCZECH,VFF518,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF522ADCZECH,VFF522,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFF536ADCZECH,VFF536,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF541ADCZECH,VFF541,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFF551ADCZECH,VFF551,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF553ADCZECH,VFF553,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFF570ADCZECH,VFF570,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL215ADCZECH,VFL215,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL299ADCZECH,VFL299,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL330ADCZECH,VFL330,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,5,0,
VFL338ADCZECH,VFL338,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL342ADCZECH,VFL342,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL418ADCZECH,VFL418,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL438ADCZECH,VFL438,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,29,1,5,0,
VFL444ADCZECH,VFL444,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL448ADCZECH,VFL448,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL462ADCZECH,VFL462,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFL467ADCZECH,VFL467,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFL510ADCZECH,VFL510,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFL516ADCZECH,VFL516,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFL519ADCZECH,VFL519,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL522ADCZECH,VFL522,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFL524ADCZECH,VFL524,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
VFL536ADCZECH,VFL536,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL544ADCZECH,VFL544,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFL548ADCZECH,VFL548,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,1,0,
VFL553ADCZECH,VFL553,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,2,0,
VFL562ADCZECH,VFL562,ADCZECH,"AD Partner CZ & SK, A.S",,Target Accepted,0,0,1,3,0,
LVFA1674GMT,LVFA1674,GMT,GMT,,Best Offered,1,1,1,1,0,
LVFF701DISPAM,LVFF701,DISPAM,DISPAM,,Best Offered,0,0,2,5,0,
VFF542DISPAM,VFF542,DISPAM,DISPAM,,Target Accepted,0,219,2,4,219,
VFF555DISPAM,VFF555,DISPAM,DISPAM,,Target Accepted,0,100,2,5,100,
VFF422DISPAM,VFF422,DISPAM,DISPAM,,Target Accepted,0,50,2,3,50,
VFF354DISPAM,VFF354,DISPAM,DISPAM,,Target Accepted,0,41,2,2,41,
LVFF740DISPAM,LVFF740,DISPAM,DISPAM,,Target Accepted,0,0,2,3,0,
VFA831DISPAM,VFA831,DISPAM,DISPAM,,Target Accepted,0,0,2,4,0,
VFA968DISPAM,VFA968,DISPAM,DISPAM,,Target Accepted,0,0,2,2,0,
VFA1058DISPAM,VFA1058,DISPAM,DISPAM,,Target Accepted,0,200,2,5,200,
VFA31DISPAM,VFA31,DISPAM,DISPAM,,Target Accepted,0,0,2,3,0,
VFA1071DISPAM,VFA1071,DISPAM,DISPAM,,Target Accepted,0,100,2,3,100,
VFA1038DISPAM,VFA1038,DISPAM,DISPAM,,Target Accepted,0,0,2,2,0,
VFA1227DISPAM,VFA1227,DISPAM,DISPAM,,Target Accepted,0,0,2,3,0,
VFA1169DISPAM,VFA1169,DISPAM,DISPAM,,Target Accepted,0,0,2,2,0,
VFA1244DISPAM,VFA1244,DISPAM,DISPAM,,Target Accepted,0,0,2,3,0,
VFA1212DISPAM,VFA1212,DISPAM,DISPAM,,Target Accepted,0,0,2,2,0,
LVFA1401DISPAM,LVFA1401,DISPAM,DISPAM,,Target Accepted,0,0,2,3,0,
VFA1109DISPAM,VFA1109,DISPAM,DISPAM,,Target Accepted,0,0,2,2,0,
LVFA1435DISPAM,LVFA1435,DISPAM,DISPAM,,Target Accepted,0,0,2,3,0,
LVFA1530DISPAM,LVFA1530,DISPAM,DISPAM,,Target Accepted,0,0,2,3,0,
LVFA1581DISPAM,LVFA1581,DISPAM,DISPAM,,Target Accepted,0,0,2,3,0,
VFL427DISPAM,VFL427,DISPAM,DISPAM,,Target Accepted,0,0,2,3,0,
VFL344DISPAM,VFL344,DISPAM,DISPAM,,Target Accepted,0,0,2,5,0,
